GENE ID	LOCUS TAG	PRODUCT NAME	SCAFFOLD ID	GENE SEQ LENGTH	READS COUNT	COVERAGE	 MEDIAN	READS COUNT ANTISENSE	COVERAGE ANTISENSE	MEDIAN ANTISENSE
3300055431 assembled Ga0505481_01737_909_1733	null	hypothetical protein	Ga0505481_01737	825	390	2.58569211148647e-08	51	0	0	0
3300055431 assembled Ga0505481_11439_2_655	null	ATP synthase subunit 6	Ga0505481_11439	654	1618	1.35321536697942e-07	371	16	1.33816105510944e-09	0
3300055431 assembled Ga0505481_05615_21_1064	null	replication factor C subunit 3/5	Ga0505481_05615	1044	424	2.22142425728944e-08	40	0	0	0
3300055431 assembled Ga0505481_21869_56_550	null	actin beta/gamma 1	Ga0505481_21869	495	123	1.35914585347366e-08	36	0	0	0
3300055431 assembled Ga0505481_21587_249_554	null	hypothetical protein	Ga0505481_21587	306	26	4.64748582129921e-09	10	0	0	0
3300055431 assembled Ga0505481_07869_447_725	null	nucleotide-binding universal stress UspA family protein	Ga0505481_07869	279	86	1.68601098529515e-08	32	0	0	0
3300055431 assembled Ga0505481_20031_397_576	null	hypothetical protein	Ga0505481_20031	180	466	1.41605317985894e-07	203	0	0	0
3300055431 assembled Ga0505481_11519_2_244	null	uncharacterized cupin superfamily protein	Ga0505481_11519	243	12	2.70110287049869e-09	6	15	3.37637858812336e-09	0
3300055431 assembled Ga0505481_21687_11_553	null	multidrug efflux pump subunit AcrB	Ga0505481_21687	543	52	5.2380503179284e-09	2	15	1.51097605324858e-09	0
3300055431 assembled Ga0505481_18861_3_566	null	NAD(P)-dependent dehydrogenase (short-subunit alcohol dehydrogenase family)	Ga0505481_18861	564	58	5.62490305212892e-09	12	0	0	0
3300055431 assembled Ga0505481_15832_1_642	null	pyruvate-ferredoxin/flavodoxin oxidoreductase	Ga0505481_15832	642	52	4.43031358665906e-09	9	0	0	0
3300055431 assembled Ga0505481_19830_2_580	null	gelsolin	Ga0505481_19830	579	41	3.87321357207519e-09	10	0	0	0
3300055431 assembled Ga0505481_21553_17_556	null	large subunit ribosomal protein L7Ae	Ga0505481_21553	540	73	7.39426910799016e-09	19.5	0	0	0
3300055431 assembled Ga0505481_12471_571_732	null	hypothetical protein	Ga0505481_12471	162	6	2.02582715287402e-09	6	98	3.30885101636089e-08	67
3300055431 assembled Ga0505481_17562_150_590	null	large subunit ribosomal protein L27Ae	Ga0505481_17562	441	678	8.40924985499132e-08	170	0	0	0
3300055431 assembled Ga0505481_21585_269_547	null	ATP-dependent RNA helicase	Ga0505481_21585	279	53	1.03905328163538e-08	15	0	0	0
3300055431 assembled Ga0505481_13636_7_303	null	large subunit ribosomal protein LP0	Ga0505481_13636	297	30	5.52498314420186e-09	12	0	0	0
3300055431 assembled Ga0505481_07372_14_400	null	hypothetical protein	Ga0505481_07372	387	194	2.7419334952853e-08	49	0	0	0
3300055431 assembled Ga0505481_04567_9_707	null	hypothetical protein	Ga0505481_04567	699	3975	3.11047066068961e-07	733	0	0	0
3300055431 assembled Ga0505481_23628_24_344	null	hypothetical protein	Ga0505481_23628	321	103	1.75508576702263e-08	34	0	0	0
3300055431 assembled Ga0505481_16632_3_617	null	FKBP12-rapamycin complex-associated protein	Ga0505481_16632	615	48	4.26906014654427e-09	12	0	0	0
3300055431 assembled Ga0505481_02759_37_591	null	valyl-tRNA synthetase	Ga0505481_02759	555	186	1.83309981292492e-08	49	67	6.60310147666504e-09	19
3300055431 assembled Ga0505481_08378_434_919	null	DNA-directed RNA polymerase subunit E'/Rpb7	Ga0505481_08378	486	141	1.58689793641798e-08	31	0	0	0
3300055431 assembled Ga0505481_14501_2_472	null	small ligand-binding sensory domain FIST	Ga0505481_14501	471	75	8.70976642159211e-09	15	0	0	0
3300055431 assembled Ga0505481_22386_3_512	null	hypothetical protein	Ga0505481_22386	510	70	7.50747709594488e-09	20	0	0	0
3300055431 assembled Ga0505481_02583_754_1278	null	hypothetical protein	Ga0505481_02583	525	1113	1.15958346230509e-07	169	7	7.29297775034646e-10	1
3300055431 assembled Ga0505481_01943_1045_1758	null	omega-3 fatty acid desaturase (delta-15 desaturase)	Ga0505481_01943	714	168	1.28699607359055e-08	27	0	0	0
3300055431 assembled Ga0505481_19817_34_510	null	mRNA export factor	Ga0505481_19817	477	84	9.63223476460853e-09	21	0	0	0
3300055431 assembled Ga0505481_21098_1_477	null	hypothetical protein	Ga0505481_21098	477	72	8.25620122680731e-09	18	0	0	0
3300055431 assembled Ga0505481_12891_3_485	null	hypothetical protein	Ga0505481_12891	483	79	8.94635469374798e-09	20	0	0	0
3300055431 assembled Ga0505481_03342_2_163	null	hypothetical protein	Ga0505481_03342	162	49	1.65442550818045e-08	42	0	0	0
3300055431 assembled Ga0505481_03823_108_1250	null	predicted nicotinamide N-methyase	Ga0505481_03823	1143	579	2.77075729491509e-08	69	6	2.87125108281357e-10	0
3300055431 assembled Ga0505481_26146_323_499	null	hypothetical protein	Ga0505481_26146	177	28	8.65268546651275e-09	11	0	0	0
3300055431 assembled Ga0505481_19347_3_521	null	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	Ga0505481_19347	519	96	1.01174257808275e-08	21	0	0	0
3300055431 assembled Ga0505481_15293_18_551	null	hypothetical protein	Ga0505481_15293	534	442	4.52738225513081e-08	125	0	0	0
3300055431 assembled Ga0505481_16024_107_622	null	crystallin alpha B	Ga0505481_16024	516	110	1.16602841938679e-08	25	0	0	0
3300055431 assembled Ga0505481_04734_562_1110	null	F-type H+-transporting ATPase subunit b	Ga0505481_04734	549	952	9.48485630919375e-08	177	0	0	0
3300055431 assembled Ga0505481_24326_3_518	null	hypothetical protein	Ga0505481_24326	516	22	2.33205683877358e-09	7	0	0	0
3300055431 assembled Ga0505481_02191_465_845	null	hypothetical protein	Ga0505481_02191	381	47	6.74744004461188e-09	12	73	1.04800664522695e-08	25
3300055431 assembled Ga0505481_14018_81_665	null	hypothetical protein	Ga0505481_14018	585	176	1.64559497956535e-08	32	0	0	0
3300055431 assembled Ga0505481_04057_90_1289	null	hypothetical protein	Ga0505481_04057	1200	350	1.59533888288829e-08	34	0	0	0
3300055431 assembled Ga0505481_19909_1_552	null	ATP-dependent RNA helicase UAP56/SUB2	Ga0505481_19909	552	374	3.70594249813801e-08	71	0	0	0
3300055431 assembled Ga0505481_00715_2_184	null	hypothetical protein	Ga0505481_00715	183	832	2.48678585585584e-07	133	6	1.79335518451142e-09	0
3300055431 assembled Ga0505481_00187_16_2277	null	hypothetical protein	Ga0505481_00187	2262	1387	3.35389925057379e-08	85	0	0	0
3300055431 assembled Ga0505481_22673_2_481	null	hypothetical protein	Ga0505481_22673	480	64	7.29297775034646e-09	18	4	4.55811109396654e-10	0
3300055431 assembled Ga0505481_24275_3_521	null	hypothetical protein	Ga0505481_24275	519	36	3.7940346678103e-09	7	0	0	0
3300055431 assembled Ga0505481_11570_15_674	null	hypothetical protein	Ga0505481_11570	660	96	7.95597572765068e-09	14	0	0	0
3300055431 assembled Ga0505481_08155_551_757	null	hypothetical protein	Ga0505481_08155	207	84	2.21960192401849e-08	33	0	0	0
3300055431 assembled Ga0505481_04722_2_142	null	hypothetical protein	Ga0505481_04722	141	52	2.01720661179796e-08	38	0	0	0
3300055431 assembled Ga0505481_17507_28_624	null	sulfite reductase (NADPH) flavoprotein alpha-component	Ga0505481_17507	597	51	4.67263649833755e-09	11	0	0	0
3300055431 assembled Ga0505481_19181_2_268	null	hypothetical protein	Ga0505481_19181	267	48	9.83322842743343e-09	23	0	0	0
3300055431 assembled Ga0505481_08556_36_149	null	hypothetical protein	Ga0505481_08556	114	18	8.63642102014712e-09	14	0	0	0
3300055431 assembled Ga0505481_09197_182_814	null	light-harvesting complex I chlorophyll a/b binding protein 5	Ga0505481_09197	633	860	7.43123325272269e-08	176	0	0	0
3300055431 assembled Ga0505481_00064_1372_1524	null	hypothetical protein	Ga0505481_00064	153	25	8.93747273326772e-09	21	1071	3.82881331893189e-07	468
3300055431 assembled Ga0505481_13176_489_728	null	hypothetical protein	Ga0505481_13176	240	44	1.00278444067264e-08	10	0	0	0
3300055431 assembled Ga0505481_08864_2_790	null	chorismate synthase	Ga0505481_08864	789	110	7.6257371914269e-09	13	0	0	0
3300055431 assembled Ga0505481_01936_1540_1761	null	sulfite reductase alpha subunit-like flavoprotein	Ga0505481_01936	222	26	6.40599396989892e-09	5	182	4.48419577892924e-08	0
3300055431 assembled Ga0505481_23884_438_524	null	hypothetical protein	Ga0505481_23884	87	7	4.400934849347e-09	7	0	0	0
3300055431 assembled Ga0505481_06591_898_1053	null	hypothetical protein	Ga0505481_06591	156	8	2.80499144244095e-09	4	8	2.80499144244095e-09	0
3300055431 assembled Ga0505481_10419_60_710	null	hypothetical protein	Ga0505481_10419	651	2054	1.72578067963268e-07	399	0	0	0
3300055431 assembled Ga0505481_17716_1_192	null	hypothetical protein	Ga0505481_17716	192	69	1.96568540927307e-08	40	0	0	0
3300055431 assembled Ga0505481_10231_252_773	null	large subunit ribosomal protein L13Ae	Ga0505481_10231	522	668	6.99958209372332e-08	140	0	0	0
3300055431 assembled Ga0505481_08289_174_938	null	14-3-3 protein epsilon	Ga0505481_08289	765	180	1.28699607359055e-08	38	0	0	0
3300055431 assembled Ga0505481_05917_219_899	null	hypothetical protein	Ga0505481_05917	681	3853	3.09469639560406e-07	716	10	8.03191382196746e-10	0
3300055431 assembled Ga0505481_01187_126_1763	null	lariat debranching enzyme	Ga0505481_01187	1638	2806	9.37000712796344e-08	122	18	6.01069594808774e-10	0
3300055431 assembled Ga0505481_05592_50_901	null	hypothetical protein	Ga0505481_05592	852	2833	1.81875052524045e-07	427	0	0	0
3300055431 assembled Ga0505481_14383_1_696	null	carboxyl-terminal processing protease	Ga0505481_14383	696	47	3.69364174855909e-09	9	0	0	0
3300055431 assembled Ga0505481_08114_79_951	null	E3 ubiquitin-protein ligase NEDD4	Ga0505481_08114	873	99	6.20279035467611e-09	14	0	0	0
3300055431 assembled Ga0505481_09975_1_129	null	hypothetical protein	Ga0505481_09975	129	18	7.63218601780443e-09	8	0	0	0
3300055431 assembled Ga0505481_21512_31_555	null	actin beta/gamma 1	Ga0505481_21512	525	268	2.79216862441836e-08	86	0	0	0
3300055431 assembled Ga0505481_01472_1376_1513	null	hypothetical protein	Ga0505481_01472	138	109	4.32029660210741e-08	61.5	0	0	0
3300055431 assembled Ga0505481_05164_19_1176	null	short subunit dehydrogenase-like uncharacterized protein	Ga0505481_05164	1158	338	1.59651974068465e-08	30.5	0	0	0
3300055431 assembled Ga0505481_14636_1_648	null	hypothetical protein	Ga0505481_14636	648	74	6.24630038802822e-09	17	0	0	0
3300055431 assembled Ga0505481_21086_35_295	null	small subunit ribosomal protein S27e	Ga0505481_21086	261	250	5.23920815398452e-08	87	0	0	0
3300055431 assembled Ga0505481_17953_14_613	null	translation initiation factor 5	Ga0505481_17953	600	123	1.12129532911577e-08	28	6	5.46973331275984e-10	0
3300055431 assembled Ga0505481_15506_138_437	null	ferredoxin	Ga0505481_15506	300	112	2.04203377009701e-08	19	0	0	0
3300055431 assembled Ga0505481_20608_137_568	null	hypothetical protein	Ga0505481_20608	432	53	6.71055244389518e-09	9	0	0	0
3300055431 assembled Ga0505481_21898_3_431	null	hypothetical protein	Ga0505481_21898	429	91	1.16024646028239e-08	29	0	0	0
3300055431 assembled Ga0505481_02229_102_1595	null	glutamine synthetase	Ga0505481_02229	1494	17508	6.40991237214186e-07	1204.5	0	0	0
3300055431 assembled Ga0505481_18121_3_518	null	hypothetical protein	Ga0505481_18121	516	384	4.0704992094957e-08	97	0	0	0
3300055431 assembled Ga0505481_11978_173_640	null	hypothetical protein	Ga0505481_11978	468	767	8.96428515146752e-08	131	26	3.03874072931102e-09	13
3300055431 assembled Ga0505481_11077_1_801	null	hypothetical protein	Ga0505481_11077	801	48	3.27774280914448e-09	9	0	0	0
3300055431 assembled Ga0505481_03519_90_1271	null	DNA-directed RNA polymerase I and III subunit RPAC1	Ga0505481_03519	1182	587	2.71635656056686e-08	60	0	0	0
3300055431 assembled Ga0505481_11745_165_737	null	chromosome segregation ATPase	Ga0505481_11745	573	62	5.91838508535969e-09	15	0	0	0
3300055431 assembled Ga0505481_03018_24_1259	null	prenylcysteine alpha-carboxyl methylesterase	Ga0505481_03018	1236	686	3.03579049559325e-08	66	0	0	0
3300055431 assembled Ga0505481_08662_803_916	null	hypothetical protein	Ga0505481_08662	114	69	3.31062805772306e-08	31	0	0	0
3300055431 assembled Ga0505481_21674_34_552	null	formyltetrahydrofolate synthetase	Ga0505481_21674	519	62	6.5341708167844e-09	18	0	0	0
3300055431 assembled Ga0505481_07971_142_930	null	hypothetical protein	Ga0505481_07971	789	183	1.2686453691192e-08	26	0	0	0
3300055431 assembled Ga0505481_11493_149_622	null	heme/copper-type cytochrome/quinol oxidase subunit 2	Ga0505481_11493	474	383	4.41963683288401e-08	76	0	0	0
3300055431 assembled Ga0505481_06618_217_834	null	ERCC4-related helicase	Ga0505481_06618	618	18	1.59312620759995e-09	0	214	1.89405004681328e-08	32
3300055431 assembled Ga0505481_19049_270_524	null	hypothetical protein	Ga0505481_19049	255	56	1.20119633535118e-08	27	0	0	0
3300055431 assembled Ga0505481_05050_836_1075	null	hypothetical protein	Ga0505481_05050	240	14	3.19067776577658e-09	11	29	6.60926108625148e-09	12
3300055431 assembled Ga0505481_13799_31_585	null	hypothetical protein	Ga0505481_13799	555	183	1.80353368691e-08	42	0	0	0
3300055431 assembled Ga0505481_20160_2_577	null	tetratricopeptide (TPR) repeat protein	Ga0505481_20160	576	140	1.32944906907357e-08	21	0	0	0
3300055431 assembled Ga0505481_02361_175_1536	null	MOSC domain-containing protein YiiM	Ga0505481_02361	1362	2887	1.159406760201e-07	308	8	3.21276552878699e-10	0
3300055431 assembled Ga0505481_21777_3_551	null	aarF domain-containing kinase	Ga0505481_21777	549	172	1.71365050964425e-08	49	0	0	0
3300055431 assembled Ga0505481_23791_1_432	null	tubulin alpha	Ga0505481_23791	432	96	1.21549629172441e-08	29	4	5.06456788218504e-10	0
3300055431 assembled Ga0505481_16138_3_629	null	hypothetical protein	Ga0505481_16138	627	72	6.28103346919791e-09	17	0	0	0
3300055431 assembled Ga0505481_23315_68_325	null	small subunit ribosomal protein S26e	Ga0505481_23315	258	1566	3.32000091774493e-07	596	0	0	0
3300055431 assembled Ga0505481_11933_554_772	null	thioredoxin-like negative regulator of GroEL	Ga0505481_11933	219	21	5.24494975196149e-09	13	0	0	0
3300055431 assembled Ga0505481_00360_91_1362	null	AP-2 complex subunit mu-1	Ga0505481_00360	1272	3419	1.47020583304449e-07	263.5	0	0	0
3300055431 assembled Ga0505481_23045_2_127	null	hypothetical protein	Ga0505481_23045	126	14	6.07748145862205e-09	7	0	0	0
3300055431 assembled Ga0505481_16990_12_563	null	PAS domain S-box-containing protein	Ga0505481_16990	552	223	2.20969298685769e-08	47	0	0	0
3300055431 assembled Ga0505481_12526_396_713	null	hypothetical protein	Ga0505481_12526	318	81	1.39323395702373e-08	22	0	0	0
3300055431 assembled Ga0505481_21367_19_558	null	large subunit ribosomal protein L17e	Ga0505481_21367	540	568	5.75334911416221e-08	138	0	0	0
3300055431 assembled Ga0505481_15252_1_543	null	hypothetical protein	Ga0505481_15252	543	66	6.64829463429373e-09	16	0	0	0
3300055431 assembled Ga0505481_14090_1_669	null	predicted ATPase	Ga0505481_14090	669	572	4.67666286232979e-08	111	0	0	0
3300055431 assembled Ga0505481_05965_228_1103	null	hypothetical protein	Ga0505481_05965	876	676	4.22093575276901e-08	94	2	1.24879755999083e-10	0
3300055431 assembled Ga0505481_19468_139_582	null	Na+-driven multidrug efflux pump	Ga0505481_19468	444	61	7.51472369545834e-09	13	0	0	0
3300055431 assembled Ga0505481_16250_3_611	null	phosphohistidine swiveling domain-containing protein	Ga0505481_16250	609	78	7.00556976018502e-09	19	0	0	0
3300055431 assembled Ga0505481_14917_3_641	null	hypothetical protein	Ga0505481_14917	639	79	6.76226810184707e-09	13	0	0	0
3300055431 assembled Ga0505481_01449_1011_1367	null	hypothetical protein	Ga0505481_01449	357	302	4.6270573121946e-08	89	0	0	0
3300055431 assembled Ga0505481_06596_56_985	null	t-SNARE complex subunit (syntaxin)	Ga0505481_06596	930	154	9.05740785123673e-09	21	0	0	0
3300055431 assembled Ga0505481_12945_3_347	null	tubulin beta	Ga0505481_12945	345	73	1.15736386038107e-08	23	0	0	0
3300055431 assembled Ga0505481_10988_49_807	null	actin-related protein	Ga0505481_10988	759	1005	7.24253225207331e-08	207	0	0	0
3300055431 assembled Ga0505481_00228_104_319	null	hypothetical protein	Ga0505481_00228	216	403	1.02051042826029e-07	187	0	0	0
3300055431 assembled Ga0505481_16585_142_642	null	pyruvate dehydrogenase E1 component beta subunit	Ga0505481_16585	501	117	1.27736286944691e-08	33	0	0	0
3300055431 assembled Ga0505481_18079_2_451	null	hypothetical protein	Ga0505481_18079	450	62	7.53607700869134e-09	21	0	0	0
3300055431 assembled Ga0505481_00157_1103_3472	null	H(+)-translocating pyrophosphatase	Ga0505481_00157	2370	9508	2.19435545728779e-07	393	55	1.2693473932565e-09	0
3300055431 assembled Ga0505481_06643_3_800	null	serine/threonine-protein phosphatase 6 regulatory subunit 3	Ga0505481_06643	798	170	1.16523140748017e-08	25	0	0	0
3300055431 assembled Ga0505481_12808_17_664	null	ubiquitin-protein ligase	Ga0505481_12808	648	230	1.94141768817093e-08	48	0	0	0
3300055431 assembled Ga0505481_15204_7_558	null	hypothetical protein	Ga0505481_15204	552	122	1.20889033361721e-08	22	39	3.86448549271076e-09	7
3300055431 assembled Ga0505481_12965_443_637	null	DNA-binding IclR family transcriptional regulator	Ga0505481_12965	195	450	1.26224614909843e-07	196	0	0	0
3300055431 assembled Ga0505481_03185_457_1014	null	hypothetical protein	Ga0505481_03185	558	211	2.06830417382137e-08	42	0	0	0
3300055431 assembled Ga0505481_20999_1_147	null	hypothetical protein	Ga0505481_20999	147	7	2.60463491083802e-09	4	0	0	0
3300055431 assembled Ga0505481_24195_1_159	null	photosystem I subunit 4	Ga0505481_24195	159	11	3.78409222895335e-09	11	0	0	0
3300055431 assembled Ga0505481_00678_774_1124	null	hypothetical protein	Ga0505481_00678	351	461	7.18389474980709e-08	94	32	4.98665145322835e-09	0
3300055431 assembled Ga0505481_14949_49_678	null	hypothetical protein	Ga0505481_14949	630	27	2.34417141975422e-09	4	30	2.60463491083802e-09	0
3300055431 assembled Ga0505481_10633_18_140	null	large subunit ribosomal protein L8e	Ga0505481_10633	123	12	5.33632518318034e-09	5	0	0	0
3300055431 assembled Ga0505481_15079_87_677	null	hypothetical protein	Ga0505481_15079	591	111	1.02731031762495e-08	20	0	0	0
3300055431 assembled Ga0505481_05254_105_1166	null	hypothetical protein	Ga0505481_05254	1062	535	2.75546828844305e-08	60	0	0	0
3300055431 assembled Ga0505481_00362_785_2662	null	hypothetical protein	Ga0505481_00362	1878	3869	1.12685826342214e-07	229	4	1.16501242018314e-10	0
3300055431 assembled Ga0505481_22627_11_541	null	hypothetical protein	Ga0505481_22627	531	94	9.68276706966902e-09	21	0	0	0
3300055431 assembled Ga0505481_19522_9_587	null	ribosomal protein S1	Ga0505481_19522	579	56	5.29024292771246e-09	12	0	0	0
3300055431 assembled Ga0505481_15317_42_413	null	hypothetical protein	Ga0505481_15317	372	46	6.76364872007938e-09	10.5	0	0	0
3300055431 assembled Ga0505481_04246_1181_1270	null	hypothetical protein	Ga0505481_04246	90	50	3.03874072931102e-08	27	0	0	0
3300055431 assembled Ga0505481_15072_1_510	null	solute carrier family 25 carnitine/acylcarnitine transporter 20/29	Ga0505481_15072	510	726	7.78632624522284e-08	210.5	0	0	0
3300055431 assembled Ga0505481_05643_1036_1131	null	hypothetical protein	Ga0505481_05643	96	27	1.53836249421371e-08	14	0	0	0
3300055431 assembled Ga0505481_20427_43_378	null	small subunit ribosomal protein S4e	Ga0505481_20427	336	33	5.37205950360342e-09	11.5	0	0	0
