,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
683123,3300043246 assembled Ga0435283_113890_31_312,,elongation factor G,Ga0435283_113890,282,7,3.5335803205017904e-09,3.0,0,0.0,0.0
685114,3300043246 assembled Ga0435283_102415_1_318,,elongation factor G,Ga0435283_102415,318,7,3.1335523596902705e-09,3.0,0,0.0,0.0
685350,3300043246 assembled Ga0435283_102350_175_330,,elongation factor G,Ga0435283_102350,156,1,9.125179948548581e-10,1.0,3,2.73755398456458e-09,3.0
686870,3300043246 assembled Ga0435283_001424_1546_3639,,elongation factor G,Ga0435283_001424,2094,1188,8.07617645417675e-08,42.0,2,1.35962566568632e-10,0.0
688792,3300043246 assembled Ga0435283_000843_4893_5261,,transcription elongation factor GreA,Ga0435283_000843,369,5,1.9288998265224704e-09,1.0,12,4.62935958365392e-09,4.0
688816,3300043246 assembled Ga0435283_066107_167_412,,transcription elongation factor GreA,Ga0435283_066107,246,7,4.05068963569718e-09,2.0,0,0.0,0.0
689136,3300043246 assembled Ga0435283_113523_51_302,,elongation factor G,Ga0435283_113523,252,1,5.64892092053008e-10,1.0,4,2.2595683682120304e-09,2.0
689319,3300043246 assembled Ga0435283_032981_3_560,,elongation factor G,Ga0435283_032981,558,8,2.04090046161087e-09,2.0,10,2.55112557701358e-09,3.0
689352,3300043246 assembled Ga0435283_105216_208_327,,elongation factor G,Ga0435283_105216,120,6,7.1176403598679e-09,4.0,0,0.0,0.0
690368,3300043246 assembled Ga0435283_023956_1_684,,elongation factor G,Ga0435283_023956,684,6,1.2487088350645402e-09,1.0,5,1.04059069588712e-09,1.0
690533,3300043246 assembled Ga0435283_006066_1_1110,,elongation factor G,Ga0435283_006066,1110,24,3.0778985339969303e-09,3.0,25,3.2061443062468e-09,2.0
691533,3300043246 assembled Ga0435283_071062_1_402,,elongation factor G,Ga0435283_071062,402,4,1.41644584275978e-09,1.0,2,7.0822292137989e-10,0.0
691951,3300043246 assembled Ga0435283_013553_1_276,,elongation factor G,Ga0435283_013553,276,17,8.768107689692341e-09,5.0,6,3.09462624342082e-09,3.0
692664,3300043246 assembled Ga0435283_117953_3_305,,elongation factor G,Ga0435283_117953,303,7,3.28867871413038e-09,3.0,2,9.39622489751538e-10,0.0
692796,3300043246 assembled Ga0435283_029231_1_618,,elongation factor G,Ga0435283_029231,618,12,2.7641321785894704e-09,3.0,14,3.2248208750210504e-09,4.0
692825,3300043246 assembled Ga0435283_104719_3_311,,elongation factor G,Ga0435283_104719,309,6,2.7641321785894704e-09,2.0,0,0.0,0.0
693691,3300043246 assembled Ga0435283_093395_2_349,,elongation factor G,Ga0435283_093395,348,9,3.6815381171730503e-09,4.0,0,0.0,0.0
694113,3300043246 assembled Ga0435283_037311_38_511,,elongation factor G,Ga0435283_037311,474,18,5.40580280496296e-09,5.0,3,9.00967134160493e-10,0.0
694890,3300043246 assembled Ga0435283_114693_3_311,,elongation factor G,Ga0435283_114693,309,4,1.8427547857263202e-09,2.0,3,1.3820660892947401e-09,1.0
695364,3300043246 assembled Ga0435283_023211_55_537,,transcription elongation factor GreA,Ga0435283_023211,483,10,2.9472630889722102e-09,3.0,13,3.83144201566388e-09,3.0
697736,3300043246 assembled Ga0435283_078524_130_312,,transcription elongation factor GreA-like protein,Ga0435283_078524,183,2,1.5557683846705801e-09,0.0,3,2.33365257700587e-09,2.0
699315,3300043246 assembled Ga0435283_021280_64_774,,elongation factor G,Ga0435283_021280,711,10,2.0021491870233203e-09,2.0,8,1.6017193496186502e-09,1.0
699559,3300043246 assembled Ga0435283_081213_1_351,,elongation factor G,Ga0435283_081213,351,7,2.8389448728817803e-09,3.0,4,1.6222542130753e-09,2.0
699707,3300043246 assembled Ga0435283_083562_1_369,,elongation factor G,Ga0435283_083562,369,14,5.4009195142629e-09,6.0,0,0.0,0.0
700610,3300043246 assembled Ga0435283_061228_30_437,,elongation factor G,Ga0435283_061228,408,15,5.2335590881381605e-09,5.0,2,6.97807878418421e-10,0.0
700751,3300043246 assembled Ga0435283_001118_3087_3602,,transcription elongation factor GreA,Ga0435283_001118,516,14,3.86228546659498e-09,4.0,11,3.0346528666103402e-09,2.0
700890,3300043246 assembled Ga0435283_045447_6_515,,elongation factor G,Ga0435283_045447,510,5,1.3956157568368402e-09,1.0,2,5.58246302734737e-10,1.0
700893,3300043246 assembled Ga0435283_003691_3_1739,,elongation factor G,Ga0435283_003691,1737,41,3.3600835320044204e-09,3.0,21,1.72101839444129e-09,2.0
702451,3300043246 assembled Ga0435283_097871_2_340,,elongation factor G,Ga0435283_097871,339,1,4.19919785242944e-10,0.0,5,2.0995989262147202e-09,2.0
702587,3300043246 assembled Ga0435283_089181_1_357,,elongation factor G,Ga0435283_089181,357,3,1.19624207728872e-09,0.0,9,3.58872623186617e-09,4.0
702797,3300043246 assembled Ga0435283_017653_2_130,,transcription elongation factor GreA,Ga0435283_017653,129,1,1.10351013331285e-09,0.0,4,4.41404053325141e-09,1.0
702879,3300043246 assembled Ga0435283_113542_15_200,,elongation factor G,Ga0435283_113542,186,4,3.0613506924163e-09,2.0,0,0.0,0.0
702914,3300043246 assembled Ga0435283_055465_16_462,,elongation factor G,Ga0435283_055465,447,43,1.36938942046675e-08,10.0,0,0.0,0.0
703690,3300043246 assembled Ga0435283_052579_64_477,,transcription elongation factor GreB,Ga0435283_052579,414,11,3.78232096418101e-09,3.0,7,2.4069315226606403e-09,3.0
704283,3300043246 assembled Ga0435283_080216_3_377,,elongation factor G,Ga0435283_080216,375,7,2.6572524010173503e-09,3.0,1,3.79607485859621e-10,0.0
704405,3300043246 assembled Ga0435283_059440_3_446,,elongation factor G,Ga0435283_059440,444,18,5.77105975124424e-09,6.0,2,6.4122886124936e-10,0.0
704738,3300043246 assembled Ga0435283_023652_1_507,,elongation factor G,Ga0435283_023652,507,36,1.01078916353154e-08,9.0,0,0.0,0.0
705492,3300043246 assembled Ga0435283_032155_155_586,,elongation factor G,Ga0435283_032155,432,26,8.567530062803951e-09,9.0,1,3.29520387030921e-10,0.0
706294,3300043246 assembled Ga0435283_011059_32_724,,elongation factor G,Ga0435283_011059,693,18,3.6974755116196904e-09,3.0,2,4.10830612402187e-10,0.0
706416,3300043246 assembled Ga0435283_025427_20_703,,elongation factor G,Ga0435283_025427,684,16,3.3298902268387804e-09,3.0,7,1.4568269742419701e-09,1.0
707807,3300043246 assembled Ga0435283_005486_2_1357,,elongation factor G,Ga0435283_005486,1356,46,4.82907753029385e-09,3.0,20,2.0995989262147202e-09,2.0
707989,3300043246 assembled Ga0435283_030597_2_637,,elongation factor G,Ga0435283_030597,636,2,4.4765033709861004e-10,0.0,10,2.2382516854930503e-09,2.0
709255,3300043246 assembled Ga0435283_049370_373_489,,elongation factor G,Ga0435283_049370,117,4,4.866762639225911e-09,2.0,0,0.0,0.0
709319,3300043246 assembled Ga0435283_073803_3_383,,elongation factor G,Ga0435283_073803,381,15,5.60444122824244e-09,5.0,0,0.0,0.0
710365,3300043246 assembled Ga0435283_020710_2_475,,elongation factor G,Ga0435283_020710,474,29,8.70934896355144e-09,6.0,4,1.20128951221399e-09,0.0
710653,3300043246 assembled Ga0435283_004422_3_1283,,elongation factor G,Ga0435283_004422,1281,133,1.47797996543705e-08,10.0,0,0.0,0.0
711337,3300043246 assembled Ga0435283_008170_27_1313,,elongation factor G,Ga0435283_008170,1287,150,1.65912362700883e-08,8.0,0,0.0,0.0
711742,3300043246 assembled Ga0435283_110487_78_308,,transcription elongation factor GreA,Ga0435283_110487,231,2,1.23249183720656e-09,1.0,6,3.6974755116196904e-09,2.0
712128,3300043246 assembled Ga0435283_115213_26_304,,elongation factor G,Ga0435283_115213,279,4,2.04090046161087e-09,2.0,2,1.02045023080543e-09,1.0
713563,3300043246 assembled Ga0435283_006829_1003_1455,,elongation factor G,Ga0435283_006829,453,24,7.54187057999247e-09,7.0,7,2.1997122524978e-09,2.0
713786,3300043246 assembled Ga0435283_025570_18_701,,elongation factor G,Ga0435283_025570,684,16,3.3298902268387804e-09,4.0,0,0.0,0.0
714456,3300043246 assembled Ga0435283_027014_329_592,,elongation factor G,Ga0435283_027014,264,20,1.07843035755574e-08,9.0,0,0.0,0.0
714555,3300043246 assembled Ga0435283_018645_282_833,,elongation factor G,Ga0435283_018645,552,68,1.75362153793847e-08,18.5,0,0.0,0.0
714931,3300043246 assembled Ga0435283_117198_3_251,,elongation factor G,Ga0435283_117198,249,4,2.28679208349169e-09,2.0,0,0.0,0.0
715494,3300043246 assembled Ga0435283_074999_1_369,,elongation factor G,Ga0435283_074999,369,10,3.85779965304493e-09,3.0,0,0.0,0.0
716623,3300043246 assembled Ga0435283_010938_3_578,,elongation factor G,Ga0435283_010938,576,35,8.64991015956168e-09,7.0,0,0.0,0.0
717575,3300043246 assembled Ga0435283_052673_285_476,,elongation factor G,Ga0435283_052673,192,6,4.44852522491744e-09,3.0,3,2.22426261245872e-09,1.0
718204,3300043246 assembled Ga0435283_000372_2937_3416,,transcription elongation factor GreA,Ga0435283_000372,480,20,5.931366966556581e-09,4.0,16,4.7450935732452605e-09,2.0
718294,3300043246 assembled Ga0435283_018041_55_849,,elongation factor G,Ga0435283_018041,795,10,1.7906013483944402e-09,2.0,12,2.1487216180733303e-09,2.0
718521,3300043246 assembled Ga0435283_082447_110_373,,elongation factor G,Ga0435283_082447,264,2,1.0784303575557401e-09,1.0,4,2.1568607151114803e-09,2.0
722787,3300043246 assembled Ga0435283_006289_2_1534,,elongation factor G,Ga0435283_006289,1533,44,4.08579485758888e-09,3.0,36,3.3429230652999905e-09,3.0
723516,3300043246 assembled Ga0435283_031818_3_623,,elongation factor G,Ga0435283_031818,621,5,1.14615786793364e-09,1.0,12,2.7507788830407303e-09,3.0
723652,3300043246 assembled Ga0435283_073673_1_396,,elongation factor G,Ga0435283_073673,396,10,3.5947678585191403e-09,3.0,0,0.0,0.0
723741,3300043246 assembled Ga0435283_008055_2_1303,,elongation factor G,Ga0435283_008055,1302,97,1.06053934701565e-08,9.0,14,1.5306753462081502e-09,1.0
724983,3300043246 assembled Ga0435283_111965_56_316,,elongation factor G,Ga0435283_111965,261,4,2.18165221758403e-09,1.0,2,1.0908261087920101e-09,1.0
725531,3300043246 assembled Ga0435283_047729_2_502,,elongation factor G,Ga0435283_047729,501,19,5.39860945459042e-09,6.0,4,1.13654935886114e-09,0.0
726092,3300043246 assembled Ga0435283_039708_1_543,,elongation factor G,Ga0435283_039708,543,4,1.0486394637006101e-09,1.0,7,1.8351190614760702e-09,1.0
726095,3300043246 assembled Ga0435283_095916_10_342,,elongation factor G,Ga0435283_095916,333,1,4.2748590749957303e-10,0.0,5,2.13742953749787e-09,2.0
726551,3300043246 assembled Ga0435283_041313_84_542,,transcription elongation factor GreA,Ga0435283_041313,459,1,3.10136834852632e-10,0.0,9,2.7912315136736803e-09,2.0
726841,3300043246 assembled Ga0435283_004507_65_1894,,elongation factor G,Ga0435283_004507,1830,54,4.20057463861056e-09,4.0,18,1.4001915462035201e-09,1.0
727240,3300043246 assembled Ga0435283_085800_1_324,,elongation factor G,Ga0435283_085800,324,10,4.39360516041228e-09,4.0,0,0.0,0.0
727948,3300043246 assembled Ga0435283_027661_9_311,,transcription elongation factor GreA,Ga0435283_027661,303,3,1.4094337346273102e-09,1.0,6,2.81886746925461e-09,1.0
729691,3300043246 assembled Ga0435283_023641_3_638,,elongation factor G,Ga0435283_023641,636,7,1.56677617984513e-09,1.0,10,2.2382516854930503e-09,2.0
730027,3300043246 assembled Ga0435283_097421_227_340,,elongation factor G,Ga0435283_097421,114,2,2.4974176701290902e-09,2.0,2,2.4974176701290902e-09,0.0
730822,3300043246 assembled Ga0435283_055400_1_462,,elongation factor G,Ga0435283_055400,462,13,4.005598470921331e-09,5.0,2,6.16245918603281e-10,0.0
731272,3300043246 assembled Ga0435283_096680_1_90,,elongation factor G,Ga0435283_096680,90,3,4.7450935732452605e-09,1.0,0,0.0,0.0
731464,3300043246 assembled Ga0435283_014008_3_965,,elongation factor G,Ga0435283_014008,963,37,5.4694224987562205e-09,5.0,7,1.0347556078728e-09,1.0
731963,3300043246 assembled Ga0435283_073319_151_396,,transcription elongation factor GreA,Ga0435283_073319,246,4,2.31467979182696e-09,3.0,1,5.7866994795674e-10,1.0
731976,3300043246 assembled Ga0435283_094792_3_344,,transcription elongation factor GreA,Ga0435283_094792,342,3,1.2487088350645402e-09,1.0,2,8.32472556709696e-10,1.0
732356,3300043246 assembled Ga0435283_075340_2_391,,elongation factor G,Ga0435283_075340,390,13,4.7450935732452605e-09,5.0,2,7.30014395883887e-10,1.0
734449,3300043246 assembled Ga0435283_097299_37_342,,elongation factor G,Ga0435283_097299,306,7,3.2564367659526303e-09,3.0,4,1.8608210091157902e-09,2.0
735104,3300043246 assembled Ga0435283_092186_3_305,,elongation factor G,Ga0435283_092186,303,4,1.87924497950308e-09,2.0,0,0.0,0.0
735208,3300043246 assembled Ga0435283_064756_16_423,,elongation factor G,Ga0435283_064756,408,6,2.0934236352552602e-09,2.0,4,1.3956157568368402e-09,2.0
735235,3300043246 assembled Ga0435283_099418_3_338,,elongation factor G,Ga0435283_099418,336,7,2.9656834832782903e-09,3.0,3,1.27100720711927e-09,1.0
736602,3300043246 assembled Ga0435283_080850_2_376,,elongation factor G,Ga0435283_080850,375,22,8.35136468891167e-09,9.0,0,0.0,0.0
737068,3300043246 assembled Ga0435283_095326_6_344,,elongation factor G,Ga0435283_095326,339,3,1.2597593557288302e-09,1.0,3,1.2597593557288302e-09,1.0
737956,3300043246 assembled Ga0435283_076767_1_387,,elongation factor G,Ga0435283_076767,387,4,1.4713468444171402e-09,0.0,7,2.5748569777299903e-09,3.0
738808,3300043246 assembled Ga0435283_106278_1_273,,elongation factor G,Ga0435283_106278,273,12,6.257266250433321e-09,7.0,1,5.21438854202776e-10,1.0
739059,3300043246 assembled Ga0435283_039116_6_557,,elongation factor G,Ga0435283_039116,552,70,1.80519864199548e-08,10.0,3,7.73656560855206e-10,0.0
742259,3300043246 assembled Ga0435283_034606_272_544,,elongation factor G,Ga0435283_034606,273,18,9.385899375649971e-09,7.0,4,2.0857554168111103e-09,2.0
743022,3300043246 assembled Ga0435283_022568_388_684,,elongation factor G,Ga0435283_022568,297,4,1.9172095245435403e-09,2.0,5,2.39651190567943e-09,1.0
743585,3300043246 assembled Ga0435283_017798_1_855,,elongation factor G,Ga0435283_017798,855,24,3.99586827220654e-09,3.0,3,4.99483534025817e-10,1.0
743609,3300043246 assembled Ga0435283_000189_161_2227,,elongation factor G,Ga0435283_000189,2067,84,5.785019740966651e-09,5.0,75,5.16519619729165e-09,5.0
743813,3300043246 assembled Ga0435283_072706_1_399,,elongation factor G,Ga0435283_072706,399,5,1.7838697643779201e-09,1.0,3,1.07032185862675e-09,1.0
745068,3300043246 assembled Ga0435283_002992_2105_2440,,transcription elongation factor GreA,Ga0435283_002992,336,9,3.8130216213578e-09,4.0,6,2.54201441423853e-09,2.0
745298,3300043246 assembled Ga0435283_094456_28_318,,elongation factor G,Ga0435283_094456,291,7,3.4242943312079203e-09,4.0,1,4.89184904458275e-10,1.0
745720,3300043246 assembled Ga0435283_005721_2_1630,,elongation factor G,Ga0435283_005721,1629,38,3.3206916350519304e-09,3.0,18,1.5729591955509202e-09,1.0
746241,3300043246 assembled Ga0435283_037101_3_575,,elongation factor G,Ga0435283_037101,573,17,4.223381714406781e-09,4.0,4,9.93736873978066e-10,2.0
746833,3300043246 assembled Ga0435283_102528_1_318,,elongation factor G,Ga0435283_102528,318,4,1.7906013483944402e-09,2.0,2,8.953006741972201e-10,1.0
747074,3300043246 assembled Ga0435283_078942_20_379,,elongation factor G,Ga0435283_078942,360,4,1.5816978577484202e-09,2.0,3,1.18627339331132e-09,1.0
747460,3300043246 assembled Ga0435283_106238_69_323,,transcription elongation factor GreB,Ga0435283_106238,255,6,3.3494778164084204e-09,3.0,1,5.58246302734737e-10,0.0
747719,3300043246 assembled Ga0435283_090016_3_194,,elongation factor G,Ga0435283_090016,192,2,1.4828417416391402e-09,1.0,1,7.414208708195721e-10,0.0
748298,3300043246 assembled Ga0435283_040313_100_510,,elongation factor G,Ga0435283_040313,411,6,2.0781431707643503e-09,2.0,16,5.541715122038261e-09,6.0
748310,3300043246 assembled Ga0435283_059808_39_443,,elongation factor G,Ga0435283_059808,405,23,8.0842334951586e-09,7.0,4,1.4059536513319302e-09,1.0
748360,3300043246 assembled Ga0435283_012183_841_1047,,elongation factor G,Ga0435283_012183,207,3,2.06308416228055e-09,2.0,1,6.87694720760183e-10,0.0
748469,3300043246 assembled Ga0435283_042625_257_532,,transcription elongation factor GreA,Ga0435283_042625,276,2,1.03154208114027e-09,1.0,6,3.09462624342082e-09,3.0
748890,3300043246 assembled Ga0435283_076881_3_386,,elongation factor G,Ga0435283_076881,384,12,4.44852522491744e-09,4.0,2,7.414208708195721e-10,0.0
749491,3300043246 assembled Ga0435283_102380_237_332,,elongation factor G,Ga0435283_102380,96,3,4.44852522491744e-09,2.0,0,0.0,0.0
749583,3300043246 assembled Ga0435283_085861_3_188,,transcription elongation factor GreA,Ga0435283_085861,186,4,3.0613506924163e-09,2.0,0,0.0,0.0
750186,3300043246 assembled Ga0435283_050907_1_483,,elongation factor G,Ga0435283_050907,483,9,2.6525367800749903e-09,1.0,3,8.84178926691664e-10,1.0
750292,3300043246 assembled Ga0435283_120202_109_303,,elongation factor G,Ga0435283_120202,195,7,5.1101007711872104e-09,2.0,1,7.30014395883887e-10,0.0
750868,3300043246 assembled Ga0435283_073819_2_394,,elongation factor G,Ga0435283_073819,393,25,9.055522086345922e-09,9.0,0,0.0,0.0
750997,3300043246 assembled Ga0435283_118311_1_75,,elongation factor G,Ga0435283_118311,75,1,1.89803742929811e-09,1.0,0,0.0,0.0
751054,3300043246 assembled Ga0435283_089561_2_250,,transcription elongation factor GreA,Ga0435283_089561,249,2,1.14339604174585e-09,0.0,2,1.14339604174585e-09,1.0
751107,3300043246 assembled Ga0435283_049450_11_493,,elongation factor G,Ga0435283_049450,483,6,1.7683578533833302e-09,2.0,6,1.7683578533833302e-09,2.0
752195,3300043246 assembled Ga0435283_017939_3_851,,elongation factor G,Ga0435283_017939,849,12,2.01205381197679e-09,2.0,5,8.38355754990329e-10,0.0
752910,3300043246 assembled Ga0435283_075720_3_389,,elongation factor G,Ga0435283_075720,387,4,1.4713468444171402e-09,2.0,0,0.0,0.0
753446,3300043246 assembled Ga0435283_083087_1_369,,elongation factor G,Ga0435283_083087,369,6,2.31467979182696e-09,1.0,2,7.715599306089861e-10,1.0
753466,3300043246 assembled Ga0435283_006066_1114_1548,,elongation factor G,Ga0435283_006066,435,8,2.61798266110084e-09,3.0,12,3.9269739916512505e-09,2.0
753668,3300043246 assembled Ga0435283_027696_2_673,,elongation factor G,Ga0435283_027696,672,7,1.4828417416391402e-09,2.0,11,2.3301798797186604e-09,2.0
753771,3300043246 assembled Ga0435283_095701_3_344,,elongation factor G,Ga0435283_095701,342,6,2.4974176701290902e-09,3.0,1,4.16236278354848e-10,0.0
754057,3300043246 assembled Ga0435283_023188_341_739,,elongation factor G,Ga0435283_023188,399,6,2.1406437172535e-09,2.0,4,1.42709581150234e-09,1.0
754338,3300043246 assembled Ga0435283_003429_235_2196,,elongation factor G,Ga0435283_003429,1962,321,2.32901381806075e-08,23.0,2,1.45109895206277e-10,0.0
754806,3300043246 assembled Ga0435283_041094_3_542,,elongation factor G,Ga0435283_041094,540,24,6.326791430993691e-09,6.0,1,2.63616309624737e-10,0.0
755238,3300043246 assembled Ga0435283_014834_3_464,,elongation factor G,Ga0435283_014834,462,15,4.62184438952461e-09,4.0,0,0.0,0.0
755836,3300043246 assembled Ga0435283_058244_3_449,,elongation factor G,Ga0435283_058244,447,25,7.961566398062521e-09,8.0,0,0.0,0.0
756505,3300043246 assembled Ga0435283_054118_1_468,,elongation factor G,Ga0435283_054118,468,21,6.387625963984011e-09,4.0,1,3.0417266495162004e-10,0.0
757340,3300043246 assembled Ga0435283_014572_791_922,,elongation factor G,Ga0435283_014572,132,13,1.40195946482246e-08,6.0,1,1.0784303575557401e-09,1.0
759174,3300043246 assembled Ga0435283_000665_3528_5630,,elongation factor G,Ga0435283_000665,2103,128,8.66436486983443e-09,7.0,90,6.092131549102341e-09,6.0
